,comp-1,comp-2,unique_id,Type,Location
300,-34.976513,-7.311819,1305,Residential,Ireland
301,12.302064,41.184387,1306,Residential,Ireland
302,19.508095,67.362076,1307,Residential,Ireland
303,29.786919,36.120975,1308,Residential,Ireland
304,-5.6361003,34.653683,1309,Residential,Ireland
305,-16.34344,21.481895,1310,Residential,Ireland
306,-47.921688,5.558009,1311,Residential,Ireland
307,31.16848,-19.802986,1312,Residential,Ireland
308,-31.49806,54.64312,1313,Residential,Ireland
309,35.037777,28.664528,1314,Residential,Ireland
310,-31.458754,54.761745,1315,Residential,Ireland
311,3.5090897,-36.866222,1316,Residential,Ireland
312,-22.513275,60.765232,1317,Residential,Ireland
313,-15.536897,61.93684,1318,Residential,Ireland
314,22.126495,33.495068,1319,Residential,Ireland
315,20.216024,-32.838615,1320,Residential,Ireland
316,11.392606,67.39782,1321,Residential,Ireland
317,-19.815075,-53.762527,1322,Residential,Ireland
318,-42.53356,13.333126,1323,Residential,Ireland
319,-31.439548,3.6298897,1324,Residential,Ireland
320,-11.224571,-2.7552006,1325,Residential,Ireland
321,-4.715516,1.2393576,1326,Residential,Ireland
322,-37.984413,14.958093,1327,Residential,Ireland
323,-3.7969425,11.952324,1328,Residential,Ireland
324,-38.851,-51.397873,1329,Residential,Ireland
325,8.020111,-47.381493,1330,Residential,Ireland
326,-34.845062,-4.4547644,1331,Residential,Ireland
327,-6.1280704,2.566591,1332,Residential,Ireland
328,21.677567,-45.258907,1333,Residential,Ireland
329,11.877082,-22.755503,1334,Residential,Ireland
330,-19.080204,-65.232994,1335,Residential,Ireland
331,-22.05054,-57.949474,1336,Residential,Ireland
332,-57.869667,2.8119545,1337,Residential,Ireland
333,-21.762001,65.15753,1338,Residential,Ireland
334,36.50956,27.334183,1339,Residential,Ireland
335,-26.53659,-9.883855,1340,Residential,Ireland
336,-28.775614,14.886451,1341,Residential,Ireland
337,6.5870695,-5.57742,1342,Residential,Ireland
338,-3.8348331,61.667015,1343,Residential,Ireland
339,-11.994136,37.28925,1344,Residential,Ireland
340,-18.43665,-58.18537,1345,Residential,Ireland
341,-19.608027,-1.5478405,1346,Residential,Ireland
342,-5.6472206,-15.403393,1347,Residential,Ireland
343,41.952827,20.898033,1348,Residential,Ireland
344,-10.437441,-25.743418,1349,Residential,Ireland
345,14.429377,43.063427,1350,Residential,Ireland
346,-11.655603,40.9665,1351,Residential,Ireland
347,13.751409,-47.698368,1352,Residential,Ireland
348,12.720479,8.392393,1353,Residential,Ireland
349,-55.99431,6.4518437,1354,Residential,Ireland
350,-26.333998,56.82548,1355,Residential,Ireland
351,-8.716174,-55.725754,1356,Residential,Ireland
352,-25.153276,50.314274,1357,Residential,Ireland
353,-26.553946,51.813072,1359,Residential,Ireland
354,-28.847113,64.03629,1360,Residential,Ireland
355,-8.604597,-19.017633,1361,Residential,Ireland
356,-30.86128,-20.440058,1362,Residential,Ireland
357,-35.548767,-60.70438,1363,Residential,Ireland
358,-46.099026,7.2895136,1364,Residential,Ireland
359,21.66722,-9.709859,1365,Residential,Ireland
360,7.5574675,-29.124594,1366,Residential,Ireland
361,-51.160152,-2.6676893,1367,Residential,Ireland
362,-32.576084,-48.00144,1368,Residential,Ireland
363,-17.279142,-64.575035,1369,Residential,Ireland
364,40.49784,4.9515295,1370,Residential,Ireland
365,-22.079622,63.893326,1371,Residential,Ireland
366,-16.46608,-28.572191,1372,Residential,Ireland
367,8.263886,69.68805,1373,Residential,Ireland
368,-13.532317,36.720985,1374,Residential,Ireland
369,-14.839722,59.003803,1375,Residential,Ireland
370,-10.090804,20.805246,1376,Residential,Ireland
371,-3.8463523,2.9635942,1377,Residential,Ireland
372,22.525766,-8.310045,1378,Residential,Ireland
373,-19.380611,6.1062207,1379,Residential,Ireland
374,-14.303555,-20.604826,1380,Residential,Ireland
375,-2.38801,-12.474787,1381,Residential,Ireland
376,-21.95515,36.037743,1382,Residential,Ireland
377,28.943546,42.559715,1383,Residential,Ireland
378,7.9025216,-18.340822,1384,Residential,Ireland
379,-18.387108,-45.69134,1385,Residential,Ireland
380,11.127075,-48.8616,1386,Residential,Ireland
381,-24.617294,40.15023,1387,Residential,Ireland
382,-22.313162,-21.086885,1388,Residential,Ireland
383,-35.746468,60.26857,1389,Residential,Ireland
384,-15.703177,57.350365,1390,Residential,Ireland
385,38.24284,17.015587,1391,Residential,Ireland
386,-56.66904,12.467535,1392,Residential,Ireland
387,-39.007915,-62.45692,1393,Residential,Ireland
388,-31.214539,53.462852,1394,Residential,Ireland
389,5.846221,9.886036,1395,Residential,Ireland
390,-16.482727,-41.125725,1397,Residential,Ireland
391,11.177569,67.27797,1398,Residential,Ireland
392,-49.184746,-3.1506183,1399,Residential,Ireland
393,5.9391813,-52.148,1400,Residential,Ireland
394,17.094679,-46.926743,1401,Residential,Ireland
395,-10.984091,0.2643788,1402,Residential,Ireland
396,37.83066,-15.929173,1403,Residential,Ireland
397,-25.892553,-50.50558,1404,Residential,Ireland
398,-29.776436,14.14174,1405,Residential,Ireland
399,-21.875738,40.059624,1406,Residential,Ireland
400,-29.259699,62.655613,1407,Residential,Ireland
401,-7.7715554,15.733107,1408,Residential,Ireland
402,-11.384619,39.383755,1409,Residential,Ireland
403,-17.011007,22.04539,1410,Residential,Ireland
404,23.755695,66.49615,1411,Residential,Ireland
405,24.040617,1.7789286,1412,Residential,Ireland
406,-9.622752,-3.6923666,1413,Residential,Ireland
407,9.465922,-52.037476,1414,Residential,Ireland
408,-32.419018,-50.455376,1415,Residential,Ireland
409,-27.953703,58.132256,1416,Residential,Ireland
410,28.680475,33.79241,1417,Residential,Ireland
411,12.351126,68.465996,1418,Residential,Ireland
412,17.048218,-49.5177,1419,Residential,Ireland
413,-17.921236,-39.16199,1420,Residential,Ireland
414,-12.233961,50.319904,1421,Residential,Ireland
415,-22.301374,19.462227,1422,Residential,Ireland
416,-21.384302,40.309303,1423,Residential,Ireland
417,16.287218,69.268364,1424,Residential,Ireland
418,34.02904,1.2992874,1425,Residential,Ireland
419,-15.176095,42.813377,1426,Residential,Ireland
420,40.985355,8.902036,1427,Residential,Ireland
421,29.001781,32.927956,1428,Residential,Ireland
422,-19.418005,0.45254326,1429,Residential,Ireland
423,-17.823254,36.438435,1430,Residential,Ireland
424,2.563705,1.7648765,1431,Residential,Ireland
425,-37.250843,-1.5443571,1432,Residential,Ireland
426,7.33319,-47.919502,1433,Residential,Ireland
427,10.243247,12.884268,1434,Residential,Ireland
428,-14.076999,-52.19084,1435,Residential,Ireland
429,-8.408958,62.27407,1436,Residential,Ireland
430,24.675552,32.327374,1437,Residential,Ireland
431,8.0432005,38.350418,1438,Residential,Ireland
432,12.148596,-44.376347,1439,Residential,Ireland
433,-19.09748,-8.268334,1440,Residential,Ireland
434,-30.565855,16.978882,1441,Residential,Ireland
435,-8.165425,43.298634,1442,Residential,Ireland
436,-4.433289,-50.10731,1443,Residential,Ireland
437,7.9014125,-24.477264,1444,Residential,Ireland
438,-40.565147,-11.480301,1445,Residential,Ireland
439,-11.761193,13.898584,1446,Residential,Ireland
440,12.757822,-51.074966,1447,Residential,Ireland
441,-28.391705,13.196027,1448,Residential,Ireland
442,-26.543873,63.375397,1449,Residential,Ireland
443,-16.726673,-57.440727,1450,Residential,Ireland
444,24.6224,9.613143,1451,Residential,Ireland
445,-7.7973742,4.0759587,1452,Residential,Ireland
446,-13.342908,35.792988,1453,Residential,Ireland
447,10.977661,47.076004,1454,Residential,Ireland
448,31.554974,34.861084,1455,Residential,Ireland
449,-38.974083,-43.072304,1456,Residential,Ireland
450,2.6603642,22.099949,1457,Residential,Ireland
451,-17.779573,57.325565,1458,Residential,Ireland
452,-27.27019,10.669018,1459,Residential,Ireland
453,-11.00566,40.99334,1460,Residential,Ireland
454,-34.236588,8.554932,1461,Residential,Ireland
455,15.182279,40.788895,1462,Residential,Ireland
456,-5.205469,-3.898749,1463,Residential,Ireland
457,22.965765,-15.198853,1464,Residential,Ireland
458,22.99185,16.414227,1465,Residential,Ireland
459,11.150895,64.613525,1466,Residential,Ireland
460,5.241993,-54.9873,1467,Residential,Ireland
461,-26.11232,-33.967113,1468,Residential,Ireland
462,1.223221,-6.21649,1469,Residential,Ireland
463,-35.070923,-43.470142,1470,Residential,Ireland
464,32.558117,41.62197,1471,Residential,Ireland
465,14.547393,37.500206,1472,Residential,Ireland
466,-14.813089,-11.540237,1473,Residential,Ireland
467,45.074123,26.121523,1474,Residential,Ireland
468,-53.438335,7.0649204,1475,Residential,Ireland
469,-10.425595,-9.747897,1476,Residential,Ireland
470,-55.350418,7.7188683,1477,Residential,Ireland
471,12.467795,-53.584618,1478,Residential,Ireland
472,-19.472988,56.257298,1479,Residential,Ireland
473,-43.96708,-51.7906,1480,Residential,Ireland
474,23.716927,35.062244,1481,Residential,Ireland
475,15.586888,37.647102,1482,Residential,Ireland
476,-3.8804781,6.2560635,1483,Residential,Ireland
477,10.676883,40.13142,1484,Residential,Ireland
478,-28.165266,57.524246,1485,Residential,Ireland
479,-0.9037064,-41.763485,1486,Residential,Ireland
480,-31.346746,64.24816,1487,Residential,Ireland
481,-53.444168,6.1270456,1488,Residential,Ireland
482,-45.30298,-15.390154,1490,Residential,Ireland
483,-19.7368,52.137917,1491,Residential,Ireland
484,24.973455,25.817513,1492,Residential,Ireland
485,4.872731,26.865173,1493,Residential,Ireland
486,33.3332,-11.431463,1494,Residential,Ireland
487,-48.60879,-17.055134,1495,Residential,Ireland
488,14.860638,46.89717,1496,Residential,Ireland
489,-26.427593,0.42324853,1497,Residential,Ireland
490,16.940763,45.299564,1498,Residential,Ireland
491,-47.014168,9.509544,1499,Residential,Ireland
492,-12.511733,17.345747,1500,Residential,Ireland
493,-32.52299,58.88997,1501,Residential,Ireland
494,-28.878561,-31.365088,1502,Residential,Ireland
495,7.7185535,-50.15366,1503,Residential,Ireland
496,-31.16143,48.689102,1504,Residential,Ireland
497,-17.381962,-62.1734,1505,Residential,Ireland
498,-36.284042,52.867157,1506,Residential,Ireland
499,-23.116562,22.495611,1507,Residential,Ireland
500,-29.755165,-3.962788,1508,Residential,Ireland
501,-45.567585,-15.53801,1509,Residential,Ireland
502,-33.41594,17.045155,1510,Residential,Ireland
503,10.888343,-43.54485,1511,Residential,Ireland
504,-19.127258,15.23921,1512,Residential,Ireland
505,-24.569893,48.944336,1513,Residential,Ireland
506,1.2234857,4.985358,1514,Residential,Ireland
507,2.7797499,36.627003,1515,Residential,Ireland
508,-41.971767,-6.2264924,1516,Residential,Ireland
509,16.65283,48.05983,1517,Residential,Ireland
510,26.770496,-28.116451,1518,Residential,Ireland
511,-3.7831893,-17.928946,1519,Residential,Ireland
512,-30.18717,-56.63499,1520,Residential,Ireland
513,-26.169666,-50.671288,1521,Residential,Ireland
514,1.5168108,-0.7939806,1522,Residential,Ireland
515,3.9640157,-40.440018,1523,Residential,Ireland
516,-34.54227,-52.420128,1524,Residential,Ireland
517,10.730305,-53.171856,1525,Residential,Ireland
518,-39.12521,-5.0807586,1526,Residential,Ireland
519,2.7137568,13.568385,1527,Residential,Ireland
520,-12.981386,22.460152,1528,Residential,Ireland
521,32.2279,36.377544,1529,Residential,Ireland
522,13.09767,-8.60899,1530,Residential,Ireland
523,2.7669,-1.7186772,1531,Residential,Ireland
524,-13.563301,66.41569,1532,Residential,Ireland
525,0.002422308,-55.552822,1533,Residential,Ireland
526,-19.415903,38.823086,1534,Residential,Ireland
527,-16.918694,-39.924255,1535,Residential,Ireland
528,-4.323756,-0.7904962,1536,Residential,Ireland
529,-35.28345,1.2541274,1537,Residential,Ireland
530,-20.527065,-65.166794,1538,Residential,Ireland
531,4.614393,43.97984,1539,Residential,Ireland
532,33.84544,37.357018,1540,Residential,Ireland
533,-28.733858,-61.887383,1541,Residential,Ireland
534,8.168155,7.994971,1542,Residential,Ireland
535,32.833767,41.106728,1543,Residential,Ireland
