,tSNE_x,tSNE_y,Location,Type,id
7921,-37.133312,15.072245,London,Residential,MAC001234
7922,31.299274,26.978506,London,Residential,MAC001235
7923,-70.28666,-2.5543842,London,Residential,MAC001236
7924,-30.226994,-59.144596,London,Residential,MAC001237
7925,-27.496298,6.1317973,London,Residential,MAC001238
7926,-5.247084,-45.07164,London,Residential,MAC001239
7927,36.855015,3.4687653,London,Residential,MAC001240
7928,-47.577766,-28.028116,London,Residential,MAC001241
7929,-55.586853,20.553156,London,Residential,MAC001242
7930,-4.569891,37.73791,London,Residential,MAC001243
7931,12.132136,4.884111,London,Residential,MAC001244
7932,-39.61528,34.940086,London,Residential,MAC001245
7933,-55.71953,-5.698796,London,Residential,MAC001246
7934,-42.21872,-14.776203,London,Residential,MAC001247
7935,-17.231754,15.46729,London,Residential,MAC001248
7936,-14.277042,-35.28523,London,Residential,MAC001249
7937,21.67502,-45.01437,London,Residential,MAC001250
7938,-16.12068,45.99862,London,Residential,MAC001251
7939,-13.923428,-35.453304,London,Residential,MAC001252
7940,-7.147892,-43.767704,London,Residential,MAC001253
7941,-47.88933,-3.2445273,London,Residential,MAC001254
7942,7.5495696,16.405317,London,Residential,MAC001255
7943,-22.825863,22.427708,London,Residential,MAC001256
7944,-22.780735,23.34406,London,Residential,MAC001257
7945,37.699474,-13.007397,London,Residential,MAC001258
7946,-31.253138,9.643942,London,Residential,MAC001259
7947,-19.612528,16.497885,London,Residential,MAC001260
7948,11.228993,56.51922,London,Residential,MAC001261
7949,-14.312685,43.484554,London,Residential,MAC001262
7950,-71.2784,-0.8451519,London,Residential,MAC001263
7951,-6.57052,7.80169,London,Residential,MAC001264
7952,43.779854,9.516853,London,Residential,MAC001265
7953,-8.873602,-34.815468,London,Residential,MAC001266
7954,-44.436478,14.009007,London,Residential,MAC001267
7955,10.534983,56.814972,London,Residential,MAC001268
7956,-16.951172,-65.590996,London,Residential,MAC001269
7957,6.6416416,60.65503,London,Residential,MAC001270
7958,14.199977,10.03612,London,Residential,MAC001271
7959,-18.698608,-31.311926,London,Residential,MAC001272
7960,20.581953,-18.15705,London,Residential,MAC001273
7961,-16.36694,25.203075,London,Residential,MAC001274
7962,-18.635551,-4.6391582,London,Residential,MAC001275
7963,-48.9482,56.223507,London,Residential,MAC001276
7964,-27.307539,-54.00872,London,Residential,MAC001277
7965,13.380765,-18.066858,London,Residential,MAC001279
7966,-13.040822,-46.429558,London,Residential,MAC001280
7967,-3.5814142,-73.26738,London,Residential,MAC001281
7968,-30.49014,-34.56382,London,Residential,MAC001282
7969,26.63951,19.914207,London,Residential,MAC001283
7970,26.635855,-45.479153,London,Residential,MAC001284
7971,-10.340615,19.890753,London,Residential,MAC001285
7972,-64.768394,3.5747657,London,Residential,MAC001286
7973,6.8906684,25.200003,London,Residential,MAC001287
7974,12.244766,29.668386,London,Residential,MAC001288
7975,19.895061,-10.665622,London,Residential,MAC001289
7976,-33.121258,-61.14459,London,Residential,MAC001290
7977,-53.42897,41.039387,London,Residential,MAC001291
7978,-10.189707,9.921123,London,Residential,MAC001292
7979,-57.883415,1.0519825,London,Residential,MAC001293
7980,-32.881897,58.699482,London,Residential,MAC001294
7981,-60.82091,5.540958,London,Residential,MAC001295
7982,-56.806965,2.8379695,London,Residential,MAC001296
7983,-2.2302303,0.58348554,London,Residential,MAC001297
7984,-18.442848,8.645541,London,Residential,MAC001298
7985,11.299941,-29.142984,London,Residential,MAC001299
7986,-53.100204,-6.1913333,London,Residential,MAC001301
7987,-18.81243,8.209589,London,Residential,MAC001302
7988,3.5690749,31.522982,London,Residential,MAC001303
7989,30.789928,0.83825386,London,Residential,MAC001304
7990,19.501259,-8.255267,London,Residential,MAC001305
7991,-43.927727,51.79247,London,Residential,MAC001306
7992,-39.91061,25.099443,London,Residential,MAC001307
7993,-42.293716,-23.152346,London,Residential,MAC001308
7994,6.373072,-73.79716,London,Residential,MAC001309
7995,1.6965988,19.829702,London,Residential,MAC001310
7996,6.2426634,-62.36016,London,Residential,MAC001311
7997,-33.699287,-62.73102,London,Residential,MAC001312
7998,-14.048572,-7.9473605,London,Residential,MAC001313
7999,28.969477,0.4633712,London,Residential,MAC001314
8000,5.813119,-54.00047,London,Residential,MAC001315
8001,-14.303106,-6.5481906,London,Residential,MAC001316
8002,5.084854,-47.671856,London,Residential,MAC001317
8003,-13.773544,-35.859688,London,Residential,MAC001318
8004,4.9673676,25.967266,London,Residential,MAC001319
8005,-47.463562,-11.744682,London,Residential,MAC001320
8006,-26.77337,-3.927467,London,Residential,MAC001321
8007,-11.819393,15.526511,London,Residential,MAC001322
8008,-25.236158,21.131006,London,Residential,MAC001323
8009,-15.163486,5.395921,London,Residential,MAC001324
8010,-55.658848,-5.755745,London,Residential,MAC001325
8011,11.355201,6.4157414,London,Residential,MAC001326
8012,-15.803705,14.596341,London,Residential,MAC001327
8013,-26.787144,-69.22967,London,Residential,MAC001328
8014,-10.434745,17.582678,London,Residential,MAC001329
8015,-8.462519,-22.702929,London,Residential,MAC001330
8016,17.484024,21.496511,London,Residential,MAC001331
8017,-4.389032,14.128687,London,Residential,MAC001332
8018,-15.473808,-43.39884,London,Residential,MAC001333
8019,-17.491087,-62.479156,London,Residential,MAC001334
8020,-19.066355,19.860022,London,Residential,MAC001335
8021,-11.334406,13.272974,London,Residential,MAC001336
8022,-43.398697,-40.951344,London,Residential,MAC001337
8023,-0.35552713,7.688877,London,Residential,MAC001338
8024,-23.733665,-41.670258,London,Residential,MAC001339
8025,6.678487,-69.268234,London,Residential,MAC001340
8026,-64.26164,16.017126,London,Residential,MAC001341
8027,-58.563572,1.440867,London,Residential,MAC001342
8028,-1.2070566,-34.604496,London,Residential,MAC001343
8029,-33.984127,15.283439,London,Residential,MAC001344
8030,-60.578625,-2.3426065,London,Residential,MAC001345
8031,2.009049,-70.84416,London,Residential,MAC001346
8032,33.952755,-44.501488,London,Residential,MAC001347
8033,41.777107,-55.559235,London,Residential,MAC001348
8034,-24.092216,-69.96162,London,Residential,MAC001349
8035,33.179848,-22.204027,London,Residential,MAC001350
8036,-46.98751,22.85926,London,Residential,MAC001351
8037,14.617015,35.20633,London,Residential,MAC001352
8038,-47.52279,-35.68801,London,Residential,MAC001353
8039,19.136894,-27.346182,London,Residential,MAC001354
8040,-43.998135,22.010317,London,Residential,MAC001355
8041,-47.939053,0.03195171,London,Residential,MAC001356
8042,-0.9920913,0.2739757,London,Residential,MAC001357
8043,-3.9435117,9.485118,London,Residential,MAC001358
8044,-1.0617102,7.6804843,London,Residential,MAC001359
8045,12.8029585,11.862841,London,Residential,MAC001360
8046,35.684525,12.799154,London,Residential,MAC001361
8047,-67.900986,-1.562832,London,Residential,MAC001362
8048,-46.121044,-8.093353,London,Residential,MAC001363
8049,-46.17016,19.635408,London,Residential,MAC001364
8050,37.117188,31.841156,London,Residential,MAC001365
8051,28.736397,-39.276608,London,Residential,MAC001366
8052,-13.392107,47.621136,London,Residential,MAC001367
8053,-55.260853,18.27125,London,Residential,MAC001368
8054,-45.996693,38.01343,London,Residential,MAC001369
8055,-20.455929,-67.01814,London,Residential,MAC001370
8056,-3.830455,37.70101,London,Residential,MAC001371
8057,-13.992316,-31.6115,London,Residential,MAC001372
8058,-40.140377,11.573802,London,Residential,MAC001373
8059,-32.8394,-66.55406,London,Residential,MAC001374
8060,-41.821617,56.885887,London,Residential,MAC001375
8061,24.068424,1.1697564,London,Residential,MAC001376
8062,-25.673243,62.766396,London,Residential,MAC001377
8063,-25.948404,-64.28109,London,Residential,MAC001378
8064,-41.728374,3.6677654,London,Residential,MAC001379
8065,25.936535,0.48642388,London,Residential,MAC001380
8066,36.65876,-6.578976,London,Residential,MAC001381
8067,5.675265,28.398697,London,Residential,MAC001382
8068,-24.833174,7.572525,London,Residential,MAC001383
8069,-7.9793887,3.2441368,London,Residential,MAC001384
8070,-75.687904,12.535801,London,Residential,MAC001385
8071,19.520693,15.139679,London,Residential,MAC001386
8072,-24.18175,-38.88215,London,Residential,MAC001387
8073,-55.39346,44.033333,London,Residential,MAC001388
8074,-1.644856,13.228811,London,Residential,MAC001389
8075,-65.58716,-0.28301093,London,Residential,MAC001390
8076,27.778507,5.8616214,London,Residential,MAC001391
8077,-62.60925,1.0344216,London,Residential,MAC001392
8078,33.858475,-23.897005,London,Residential,MAC001393
8079,28.323124,-11.855662,London,Residential,MAC001394
8080,17.443802,52.02988,London,Residential,MAC001395
8081,-34.083138,-54.228687,London,Residential,MAC001396
8082,26.55338,1.5831739,London,Residential,MAC001397
8083,-61.1728,-5.0420637,London,Residential,MAC001398
8084,-21.528997,-32.461006,London,Residential,MAC001399
8085,-29.063183,58.247128,London,Residential,MAC001400
8086,27.513409,-47.760323,London,Residential,MAC001401
8087,20.364494,5.0074363,London,Residential,MAC001402
8088,9.438385,26.804955,London,Residential,MAC001403
8089,-46.889236,-37.364185,London,Residential,MAC001404
8090,16.620895,5.2402096,London,Residential,MAC001405
8091,-28.8057,15.131944,London,Residential,MAC001406
8092,22.308426,4.3183155,London,Residential,MAC001407
8093,-24.621305,20.11018,London,Residential,MAC001408
8094,-28.546532,-12.9043255,London,Residential,MAC001409
8095,19.687284,-6.8491497,London,Residential,MAC001410
8096,38.986393,-4.5986133,London,Residential,MAC001411
8097,3.3315067,-20.641827,London,Residential,MAC001412
8098,-34.732624,50.650272,London,Residential,MAC001413
8099,-19.504993,-51.22942,London,Residential,MAC001414
8100,12.506488,9.28315,London,Residential,MAC001415
8101,-62.732548,-11.039612,London,Residential,MAC001416
8102,0.39258832,-7.5897,London,Residential,MAC001417
8103,-51.177406,-10.136385,London,Residential,MAC001418
8104,-8.705015,31.950607,London,Residential,MAC001419
8105,4.4694514,-7.328113,London,Residential,MAC001420
8106,35.801033,15.903456,London,Residential,MAC001421
8107,-23.817345,4.3640494,London,Residential,MAC001422
8108,27.056684,11.342256,London,Residential,MAC001423
8109,-70.23037,-2.5753736,London,Residential,MAC001424
8110,15.806144,33.370964,London,Residential,MAC001425
8111,-19.94999,-30.371098,London,Residential,MAC001426
8112,-0.8707321,31.96493,London,Residential,MAC001427
8113,-44.72628,5.738295,London,Residential,MAC001428
8114,26.220629,-45.358883,London,Residential,MAC001429
8115,-59.56562,-5.592766,London,Residential,MAC001430
8116,-3.9901958,-3.0731483,London,Residential,MAC001431
8117,-0.54222554,4.4331126,London,Residential,MAC001432
8118,-13.113715,-30.611046,London,Residential,MAC001433
8119,-16.896095,46.10474,London,Residential,MAC001434
8120,-48.162735,-2.4530354,London,Residential,MAC001435
8121,-33.01203,-13.508161,London,Residential,MAC001436
8122,2.0179312,-70.517296,London,Residential,MAC001437
8123,9.879852,25.232672,London,Residential,MAC001438
8124,-67.14661,-0.77989215,London,Residential,MAC001439
8125,17.183262,54.716496,London,Residential,MAC001440
8126,-12.304547,12.679788,London,Residential,MAC001441
8127,39.822365,-6.886321,London,Residential,MAC001442
8128,-19.980455,11.449172,London,Residential,MAC001443
8129,-51.78953,43.395367,London,Residential,MAC001444
8130,23.63053,59.04798,London,Residential,MAC001445
8131,-19.696396,10.54247,London,Residential,MAC001446
8132,-22.532604,-55.24944,London,Residential,MAC001447
8133,-35.70105,-33.70893,London,Residential,MAC001448
8134,10.860868,1.8839785,London,Residential,MAC001449
8135,-52.358692,47.079323,London,Residential,MAC001450
8136,19.977322,-58.22556,London,Residential,MAC001451
8137,36.831688,-12.654155,London,Residential,MAC001452
8138,-6.041444,12.234428,London,Residential,MAC001453
8139,-3.4969146,-29.446981,London,Residential,MAC001454
8140,-62.528076,-14.524144,London,Residential,MAC001455
8141,2.4027445,-69.9967,London,Residential,MAC001456
8142,5.6472325,-49.03309,London,Residential,MAC001457
8143,-33.885815,5.0187287,London,Residential,MAC001458
8144,-45.579514,-44.112217,London,Residential,MAC001459
8145,-40.40025,15.722017,London,Residential,MAC001460
8146,-23.36553,-6.251907,London,Residential,MAC001461
8147,-33.411156,16.966803,London,Residential,MAC001462
8148,15.914044,31.184238,London,Residential,MAC001463
8149,28.544092,-45.55164,London,Residential,MAC001464
8150,3.3085525,35.364964,London,Residential,MAC001465
8151,-22.963552,5.420952,London,Residential,MAC001466
8152,26.24857,-13.047387,London,Residential,MAC001467
8153,25.934309,11.232412,London,Residential,MAC001468
8154,31.866201,-40.64603,London,Residential,MAC001469
8155,-3.3610747,7.212048,London,Residential,MAC001470
8156,-52.41663,-6.8524284,London,Residential,MAC001471
8157,-13.474777,-57.154667,London,Residential,MAC001472
8158,-7.555448,-54.101547,London,Residential,MAC001473
8159,-41.999584,10.550666,London,Residential,MAC001474
8160,-58.30179,12.738713,London,Residential,MAC001475
8161,-18.288912,13.500057,London,Residential,MAC001476
8162,-40.21885,39.006287,London,Residential,MAC001477
8163,-38.850445,-20.169283,London,Residential,MAC001478
8164,38.9502,1.0936927,London,Residential,MAC001479
8165,-8.043974,23.784294,London,Residential,MAC001480
8166,25.090076,59.89825,London,Residential,MAC001481
8167,39.14855,-15.265039,London,Residential,MAC001482
8168,-51.899315,-46.449524,London,Residential,MAC001483
8169,14.083862,-16.612349,London,Residential,MAC001484
8170,-39.02065,6.948526,London,Residential,MAC001485
8171,5.351111,-15.564344,London,Residential,MAC001486
8172,-46.294853,-12.177667,London,Residential,MAC001487
8173,35.66799,-17.303848,London,Residential,MAC001488
8174,20.083023,16.975882,London,Residential,MAC001489
8175,0.7819167,17.812012,London,Residential,MAC001490
8176,-3.1061993,31.201595,London,Residential,MAC001491
8177,-18.434525,3.398373,London,Residential,MAC001492
8178,-3.9599352,1.3858798,London,Residential,MAC001493
8179,-22.956205,25.064442,London,Residential,MAC001494
8180,34.73461,-34.017906,London,Residential,MAC001495
8181,-44.794304,24.681467,London,Residential,MAC001496
8182,3.7730877,5.5156364,London,Residential,MAC001497
8183,-3.4599292,-37.74298,London,Residential,MAC001498
8184,-23.71891,-53.3183,London,Residential,MAC001499
8185,-13.337409,-49.386555,London,Residential,MAC001500
8186,24.931234,11.194118,London,Residential,MAC001501
8187,28.995394,-4.8990397,London,Residential,MAC001502
8188,4.3697186,-50.384323,London,Residential,MAC001503
8189,30.281761,-5.6604443,London,Residential,MAC001504
8190,-5.5782404,9.834733,London,Residential,MAC001505
8191,37.954323,4.7685804,London,Residential,MAC001506
8192,24.682302,25.225004,London,Residential,MAC001507
8193,-25.144646,22.784727,London,Residential,MAC001508
8194,12.725985,62.13663,London,Residential,MAC001509
8195,22.042145,-28.032356,London,Residential,MAC001510
8196,-6.1068783,9.200133,London,Residential,MAC001511
8197,-40.770065,-35.511024,London,Residential,MAC001512
8198,24.339594,10.735252,London,Residential,MAC001513
8199,29.226408,-5.850076,London,Residential,MAC001514
8200,18.82457,16.147318,London,Residential,MAC001515
8201,29.315872,-43.903194,London,Residential,MAC001516
8202,31.014446,2.5360124,London,Residential,MAC001517
8203,-4.357257,60.877937,London,Residential,MAC001518
8204,-25.080229,-3.5893674,London,Residential,MAC001519
8205,-4.0110617,-27.58061,London,Residential,MAC001520
8206,6.293096,14.724806,London,Residential,MAC001521
8207,24.41107,-54.699333,London,Residential,MAC001522
8208,28.761415,16.19736,London,Residential,MAC001523
8209,8.368236,8.357457,London,Residential,MAC001524
8210,-54.05742,45.495544,London,Residential,MAC001525
8211,-26.925684,-68.874016,London,Residential,MAC001526
8212,-65.778946,17.364223,London,Residential,MAC001527
8213,33.663837,-25.771349,London,Residential,MAC001528
8214,-56.19353,3.1134424,London,Residential,MAC001529
8215,13.530594,6.9947166,London,Residential,MAC001530
8216,-23.968363,30.463974,London,Residential,MAC001531
8217,-65.796906,8.015892,London,Residential,MAC001532
8218,-47.118504,22.721592,London,Residential,MAC001533
8219,13.633527,14.263343,London,Residential,MAC001534
8220,7.5273304,64.55103,London,Residential,MAC001535
8221,-21.023687,-7.4635887,London,Residential,MAC001536
8222,24.88752,-35.339184,London,Residential,MAC001537
8223,9.426524,9.883091,London,Residential,MAC001538
8224,39.72178,-6.232622,London,Residential,MAC001539
8225,-10.415315,22.320612,London,Residential,MAC001540
8226,17.971876,-52.482327,London,Residential,MAC001541
8227,-27.737843,17.958082,London,Residential,MAC001542
8228,-16.405174,20.7031,London,Residential,MAC001543
8229,-20.589214,7.0842295,London,Residential,MAC001544
8230,24.651756,-13.730903,London,Residential,MAC001545
8231,-20.753502,-50.486164,London,Residential,MAC001546
8232,-8.403287,-46.29359,London,Residential,MAC001547
8233,7.3697715,-25.043829,London,Residential,MAC001548
8234,-4.3352294,2.3522763,London,Residential,MAC001549
8235,-3.8179688,-67.21626,London,Residential,MAC001550
8236,-49.82975,-44.324722,London,Residential,MAC001551
8237,24.824242,-45.725075,London,Residential,MAC001552
8238,-12.109377,-36.989784,London,Residential,MAC001553
8239,-50.236595,-9.213754,London,Residential,MAC001554
8240,-46.86655,44.096592,London,Residential,MAC001555
8241,-4.379916,-31.51629,London,Residential,MAC001556
8242,-67.97628,-2.9943144,London,Residential,MAC001557
8243,-0.22761945,-53.390026,London,Residential,MAC001558
8244,-39.366356,30.39232,London,Residential,MAC001559
8245,23.639128,18.461851,London,Residential,MAC001560
8246,-1.3892909,-25.547522,London,Residential,MAC001561
8247,-17.13977,-39.842297,London,Residential,MAC001562
8248,-63.248184,13.767227,London,Residential,MAC001563
8249,7.3152204,-27.86651,London,Residential,MAC001564
8250,21.093472,-2.7664142,London,Residential,MAC001565
8251,-17.117085,19.68012,London,Residential,MAC001566
8252,-55.114132,19.141224,London,Residential,MAC001567
8253,-6.0536065,12.3011465,London,Residential,MAC001568
8254,-1.7201031,-8.103708,London,Residential,MAC001569
8255,-11.474515,-2.7398634,London,Residential,MAC001570
8256,32.25059,-35.288673,London,Residential,MAC001571
8257,22.150621,16.785053,London,Residential,MAC001572
8258,-28.684143,12.805,London,Residential,MAC001573
8259,-11.33531,-61.901546,London,Residential,MAC001574
8260,32.37501,0.79823714,London,Residential,MAC001575
8261,33.306618,1.1777807,London,Residential,MAC001576
8262,-7.9687233,3.2310045,London,Residential,MAC001577
8263,-15.480837,24.589643,London,Residential,MAC001578
8264,26.442926,3.9546218,London,Residential,MAC001579
8265,32.70565,2.516133,London,Residential,MAC001580
8266,9.134463,31.816183,London,Residential,MAC001581
8267,-10.657549,43.198994,London,Residential,MAC001582
8268,16.914057,26.453,London,Residential,MAC001583
8269,19.06402,-25.48489,London,Residential,MAC001584
8270,-13.986112,-41.617466,London,Residential,MAC001585
8271,-49.136074,-0.62735224,London,Residential,MAC001586
8272,2.6158452,-5.71627,London,Residential,MAC001587
8273,-27.61102,6.7294903,London,Residential,MAC001588
8274,-31.911842,-64.39431,London,Residential,MAC001589
8275,41.834488,-0.053979173,London,Residential,MAC001590
8276,-20.44774,21.831804,London,Residential,MAC001591
8277,-46.200237,-0.4051457,London,Residential,MAC001592
8278,-23.880558,-31.390095,London,Residential,MAC001593
8279,29.968418,13.406919,London,Residential,MAC001594
8280,-56.052376,1.7366414,London,Residential,MAC001595
8281,-18.790695,-52.43989,London,Residential,MAC001596
8282,-2.0049803,4.2204413,London,Residential,MAC001597
8283,-45.15961,55.351036,London,Residential,MAC001598
8284,-8.886077,-29.931093,London,Residential,MAC001599
8285,-48.376755,-7.7804103,London,Residential,MAC001600
8286,33.33968,6.7235956,London,Residential,MAC001601
8287,-23.074566,-37.706005,London,Residential,MAC001602
8288,22.660543,26.80401,London,Residential,MAC001603
8289,-29.554106,-5.3198853,London,Residential,MAC001604
8290,-49.359985,-0.42746943,London,Residential,MAC001605
8291,15.243294,-53.87739,London,Residential,MAC001606
8292,-18.724274,-52.34917,London,Residential,MAC001607
8293,31.039162,3.9236777,London,Residential,MAC001608
8294,-29.371735,-31.82628,London,Residential,MAC001609
8295,-52.39605,3.5076041,London,Residential,MAC001610
8296,12.737888,29.830439,London,Residential,MAC001611
8297,15.435257,-15.024263,London,Residential,MAC001612
8298,-2.0394378,11.20188,London,Residential,MAC001613
8299,-10.211451,71.345604,London,Residential,MAC001614
8300,-71.02186,-1.9357543,London,Residential,MAC001615
8301,-32.409733,-46.368225,London,Residential,MAC001616
8302,9.420829,-54.9484,London,Residential,MAC001617
8303,24.610016,28.930683,London,Residential,MAC001618
8304,-50.416904,-0.57424885,London,Residential,MAC001619
8305,-27.79064,13.533109,London,Residential,MAC001620
8306,3.309825,-36.096703,London,Residential,MAC001621
8307,-25.912905,34.21471,London,Residential,MAC001622
8308,20.23616,27.04889,London,Residential,MAC001623
8309,-35.423496,-30.406874,London,Residential,MAC001624
8310,-25.87791,43.55148,London,Residential,MAC001625
8311,-46.243225,59.171204,London,Residential,MAC001626
8312,10.8344555,7.1205993,London,Residential,MAC001627
8313,-45.701614,-2.215621,London,Residential,MAC001628
8314,10.985076,-63.31026,London,Residential,MAC001629
8315,-19.395689,70.12381,London,Residential,MAC001630
8316,-3.9222338,12.111176,London,Residential,MAC001631
8317,-6.885912,-61.99235,London,Residential,MAC001632
8318,-0.14861271,-62.433678,London,Residential,MAC001633
8319,10.777275,-16.121256,London,Residential,MAC001634
8320,5.2988124,30.642286,London,Residential,MAC001635
8321,11.588872,0.10657428,London,Residential,MAC001636
8322,13.413933,25.442724,London,Residential,MAC001637
8323,10.284163,-28.290892,London,Residential,MAC001638
8324,-15.676798,-6.0340786,London,Residential,MAC001639
8325,44.864452,-13.6047,London,Residential,MAC001640
8326,10.59305,-2.1098564,London,Residential,MAC001641
8327,34.346703,-25.788303,London,Residential,MAC001642
8328,-22.980536,-43.139267,London,Residential,MAC001643
8329,9.4426565,-62.779392,London,Residential,MAC001644
8330,-39.703938,-10.172388,London,Residential,MAC001645
8331,33.223972,30.033415,London,Residential,MAC001646
8332,-14.074947,17.008533,London,Residential,MAC001647
8333,-56.472206,8.063728,London,Residential,MAC001648
8334,26.279673,-38.18749,London,Residential,MAC001649
8335,-47.252243,22.034777,London,Residential,MAC001650
8336,-36.8066,-18.993605,London,Residential,MAC001651
8337,-47.52434,-1.7046022,London,Residential,MAC001652
8338,36.20048,23.67283,London,Residential,MAC001653
8339,-27.36766,-68.56224,London,Residential,MAC001654
8340,-14.468959,-55.02342,London,Residential,MAC001655
8341,28.059675,32.52118,London,Residential,MAC001656
8342,-58.73913,1.8309832,London,Residential,MAC001657
8343,-37.451897,-12.952043,London,Residential,MAC001658
8344,33.117683,-19.114035,London,Residential,MAC001659
8345,-10.954802,10.712073,London,Residential,MAC001660
8346,16.633034,6.4677324,London,Residential,MAC001661
8347,-3.748577,-69.70269,London,Residential,MAC001662
8348,-3.6644118,-44.86336,London,Residential,MAC001663
8349,-6.4621215,67.74341,London,Residential,MAC001664
8350,25.219385,-22.846043,London,Residential,MAC001665
8351,14.484322,14.584014,London,Residential,MAC001666
8352,-21.749329,22.995296,London,Residential,MAC001667
8353,2.4627535,7.329084,London,Residential,MAC001668
8354,26.6355,-36.07507,London,Residential,MAC001669
8355,-71.711464,0.886015,London,Residential,MAC001670
8356,-23.087164,19.393728,London,Residential,MAC001671
8357,-13.024429,-33.71427,London,Residential,MAC001672
8358,13.396243,-2.6241074,London,Residential,MAC001673
8359,-13.651859,-49.34493,London,Residential,MAC001674
8360,-37.358784,15.452461,London,Residential,MAC001675
8361,-8.66818,38.842976,London,Residential,MAC001676
8362,27.510574,-7.2596993,London,Residential,MAC001677
8363,-29.93145,-33.125145,London,Residential,MAC001678
8364,30.0606,-16.70859,London,Residential,MAC001679
8365,-19.233463,50.588367,London,Residential,MAC001680
8366,-27.063799,-60.818405,London,Residential,MAC001681
8367,2.9496262,-3.3191686,London,Residential,MAC001682
8368,10.719457,39.20752,London,Residential,MAC001683
8369,6.5028596,39.62355,London,Residential,MAC001684
8370,-24.05342,29.856524,London,Residential,MAC001685
8371,-27.551086,-32.753452,London,Residential,MAC001686
8372,-25.866795,-54.887703,London,Residential,MAC001687
8373,-50.99433,-16.799282,London,Residential,MAC001688
8374,24.953999,13.9773245,London,Residential,MAC001689
8375,17.063128,-0.843543,London,Residential,MAC001690
8376,31.325106,4.05614,London,Residential,MAC001691
8377,-1.0455927,-22.323137,London,Residential,MAC001692
8378,36.962467,0.04145591,London,Residential,MAC001693
8379,-55.257496,7.4734793,London,Residential,MAC001694
8380,-27.313086,10.439185,London,Residential,MAC001695
8381,34.316242,12.056445,London,Residential,MAC001696
8382,-9.669403,-43.11676,London,Residential,MAC001697
8383,29.04311,-30.77501,London,Residential,MAC001698
8384,-0.44750786,-71.19526,London,Residential,MAC001699
8385,-43.055588,-7.1770573,London,Residential,MAC001700
8386,-60.22256,-6.837097,London,Residential,MAC001701
8387,0.5779026,9.673861,London,Residential,MAC001702
8388,34.577873,19.837984,London,Residential,MAC001703
8389,2.4410048,-34.680748,London,Residential,MAC001704
8390,18.963121,-31.605467,London,Residential,MAC001705
8391,22.582897,-6.4736085,London,Residential,MAC001706
8392,-37.42379,34.772045,London,Residential,MAC001707
8393,-24.520304,21.31179,London,Residential,MAC001708
8394,27.39796,-7.421073,London,Residential,MAC001709
8395,29.76271,-34.222507,London,Residential,MAC001710
8396,-34.420296,-63.388077,London,Residential,MAC001711
8397,-17.885612,-47.594456,London,Residential,MAC001712
8398,29.780684,-0.16576152,London,Residential,MAC001713
8399,-61.408287,2.9323442,London,Residential,MAC001714
8400,41.757866,-14.307901,London,Residential,MAC001715
8401,-37.55428,-23.676888,London,Residential,MAC001716
8402,9.4505005,-12.764325,London,Residential,MAC001717
8403,-26.835752,-38.18789,London,Residential,MAC001718
8404,36.795204,14.627726,London,Residential,MAC001719
8405,-26.721506,-2.988378,London,Residential,MAC001720
8406,28.284496,2.1174088,London,Residential,MAC001721
8407,-26.716633,-62.07985,London,Residential,MAC001722
8408,21.409754,5.9396825,London,Residential,MAC001723
8409,37.08377,-10.090302,London,Residential,MAC001724
8410,23.365192,-41.788044,London,Residential,MAC001725
8411,43.100353,-14.874185,London,Residential,MAC001726
8412,12.5089655,61.046467,London,Residential,MAC001727
8413,-23.01021,20.92339,London,Residential,MAC001728
8414,-11.916545,-9.474275,London,Residential,MAC001729
8415,12.268017,61.21056,London,Residential,MAC001730
8416,31.679356,-45.278816,London,Residential,MAC001731
8417,19.56554,16.368538,London,Residential,MAC001732
8418,22.761284,24.927446,London,Residential,MAC001733
8419,30.909224,-3.7510772,London,Residential,MAC001734
8420,33.849953,15.775328,London,Residential,MAC001735
8421,32.275833,-2.894099,London,Residential,MAC001736
8422,-4.9930663,-73.46786,London,Residential,MAC001737
8423,-51.263206,-8.18202,London,Residential,MAC001738
8424,36.415066,-15.627911,London,Residential,MAC001739
8425,24.175743,2.8507926,London,Residential,MAC001740
8426,23.490376,11.047314,London,Residential,MAC001741
8427,35.477,36.382164,London,Residential,MAC001742
8428,-22.724392,-47.030396,London,Residential,MAC001743
8429,21.428213,64.58049,London,Residential,MAC001744
8430,25.989676,2.629065,London,Residential,MAC001745
8431,-26.796307,65.9256,London,Residential,MAC001746
8432,-46.4787,20.060757,London,Residential,MAC001747
8433,-40.722214,50.07452,London,Residential,MAC001748
8434,22.164276,36.60281,London,Residential,MAC001749
8435,-33.358284,-17.037926,London,Residential,MAC001750
8436,19.108784,14.667167,London,Residential,MAC001751
8437,23.219593,25.604937,London,Residential,MAC001752
8438,19.048094,58.81818,London,Residential,MAC001753
8439,-3.9230428,-38.500675,London,Residential,MAC001754
8440,-33.762108,16.445866,London,Residential,MAC001755
8441,24.054276,-0.95600694,London,Residential,MAC001756
8442,19.99265,17.523182,London,Residential,MAC001757
8443,-8.158387,1.6511911,London,Residential,MAC001758
8444,-2.4076521,-72.74443,London,Residential,MAC001759
8445,20.785347,-22.349226,London,Residential,MAC001760
8446,-29.245457,-32.58447,London,Residential,MAC001761
8447,15.209819,30.209095,London,Residential,MAC001762
8448,-30.556,-62.38326,London,Residential,MAC001763
8449,17.8163,17.804384,London,Residential,MAC001764
