,PC_0,PC_1,id,Location,Type
8925,-1.2771579062608518,-0.26170720299600775,MAC002242,London,Residential
8926,-3.281835761367723,2.306248828943249,MAC002243,London,Residential
8927,-2.2972619741408224,0.8260049223871289,MAC002244,London,Residential
8928,-4.69368757388834,3.6849960625314804,MAC002245,London,Residential
8929,-2.962768292172919,1.5620683250727823,MAC002246,London,Residential
8930,-1.052344877351888,-1.0174645024275506,MAC002247,London,Residential
8931,-1.3257023599931936,0.3633317081303338,MAC002248,London,Residential
8932,-1.9032564930485814,0.632960531179683,MAC002249,London,Residential
8933,-4.872173544071551,4.297955422984778,MAC002250,London,Residential
8934,-4.352042438452247,2.8217907410360166,MAC002251,London,Residential
8935,-1.4669053759440183,-0.11638910273509685,MAC002252,London,Residential
8936,-0.23143283268619963,-1.057418417012905,MAC002253,London,Residential
8937,-3.6545348568268747,2.6979169277042887,MAC002254,London,Residential
8938,0.7236290630214488,-1.3131814782172304,MAC002255,London,Residential
8939,-4.5972926384788675,3.536439104312258,MAC002256,London,Residential
8940,-5.115176295230151,3.7339243260157837,MAC002257,London,Residential
8941,-5.154874068369584,4.118201730826128,MAC002258,London,Residential
8942,1.02218733121933,-2.6165960971508713,MAC002259,London,Residential
8943,1.3086263161710083,-2.447752051476963,MAC002260,London,Residential
8944,-4.525194846246008,3.164420632217429,MAC002261,London,Residential
8945,-1.3688559098601056,0.41618455993930964,MAC002262,London,Residential
8946,1.0323504951179776,-2.6766233168057,MAC002263,London,Residential
8947,0.0842918343924846,-2.2319965003932403,MAC002264,London,Residential
8948,-1.4057100885968288,0.34071859929572285,MAC002265,London,Residential
8949,-4.459379358068438,2.9483664978694812,MAC002266,London,Residential
8950,-0.8705962768973756,-0.474127684963401,MAC002267,London,Residential
8951,-1.6720186762301639,0.1828014922295288,MAC002268,London,Residential
8952,-6.45775012320329,5.336770195181096,MAC002269,London,Residential
8953,-4.844655806206064,3.343044971133809,MAC002270,London,Residential
8954,-2.9945793369911766,1.518227153585974,MAC002271,London,Residential
8955,-1.494719668531322,0.16445550476151483,MAC002272,London,Residential
8956,-4.440922575567438,3.4794584588855844,MAC002273,London,Residential
8957,-2.0897027251977285,0.709760852850651,MAC002274,London,Residential
8958,-0.7792648180138212,-0.8500271045631718,MAC002275,London,Residential
8959,-0.9739699417766486,-0.34063776934559187,MAC002276,London,Residential
8960,2.038034101660293,-2.85059846165715,MAC002277,London,Residential
8961,0.21591724960342742,-1.084885753109772,MAC002278,London,Residential
8962,0.9959319032615959,-1.753976386885578,MAC002279,London,Residential
8963,0.27308875492910084,-1.2840880378185475,MAC002280,London,Residential
8964,-3.1537752184223127,0.8857972330958512,MAC002281,London,Residential
8965,-1.7550398753175254,0.36787383223280984,MAC002282,London,Residential
8966,-1.3948472960196436,-0.49176290856858124,MAC002283,London,Residential
8967,-4.678202772465304,3.8585732896962175,MAC002284,London,Residential
