,unique_id,PC 1,PC 2,Location,Type
96,1097,0.32404557111227944,-1.2972391782625652,Ireland,Residential
97,1098,-5.194144955551203,0.003438044628806456,Ireland,Residential
98,1099,-5.290322542923994,0.7405630246686518,Ireland,Residential
99,1100,-0.20772679849805634,-1.4966562873598501,Ireland,Residential
100,1101,8.55725674369698,-0.7036995022455151,Ireland,Residential
101,1102,-2.2211699131370435,0.5930746034404342,Ireland,Residential
102,1104,4.135694253257687,-1.7116856520314143,Ireland,Residential
103,1105,-0.458901110242635,-0.7504862935913578,Ireland,Residential
104,1106,-0.15386680633781907,-2.014971952893571,Ireland,Residential
105,1107,-1.745020745161569,-1.2263779362129152,Ireland,Residential
106,1108,-1.2762981309433588,-1.8179159969618714,Ireland,Residential
107,1109,1.544571658553861,-2.442932978375936,Ireland,Residential
108,1110,-0.509067822376137,-1.6151178617992719,Ireland,Residential
109,1111,-0.24364974849301227,-1.3848674873192282,Ireland,Residential
110,1112,5.882110016531039,-0.5684691943958803,Ireland,Residential
111,1113,-1.2349926943715692,-1.9920333827355015,Ireland,Residential
112,1114,3.2289488069091252,-2.3331031280612122,Ireland,Residential
113,1115,-3.777165264764684,0.09829991935088596,Ireland,Residential
114,1116,4.280947895883233,0.07092802816156352,Ireland,Residential
115,1117,-2.846164509030907,-0.4080517229124989,Ireland,Residential
116,1118,-2.574537671401828,-0.8545757917284295,Ireland,Residential
117,1119,-1.6688885784776324,-1.0196416898589449,Ireland,Residential
118,1120,-2.1153330795223355,-1.6015815975975234,Ireland,Residential
119,1121,-0.19095302802650044,-1.090488932210082,Ireland,Residential
120,1122,-1.8568327348233804,-1.2563943351771152,Ireland,Residential
121,1123,-5.5992987367213445,2.5644910498873967,Ireland,Residential
122,1124,0.4186135301726832,-2.908006943926731,Ireland,Residential
123,1125,1.0990469805873613,-1.7018612810383613,Ireland,Residential
124,1126,-0.6396779440883937,-0.20203409411969822,Ireland,Residential
125,1127,0.6532975068009811,-0.7734196223801321,Ireland,Residential
126,1128,-3.9520958431023354,1.1927331371101317,Ireland,Residential
127,1129,1.1811922878721903,-2.7517324351062795,Ireland,Residential
128,1130,0.3675899343973383,-1.5997519900877857,Ireland,Residential
129,1131,-2.2281789086074344,-0.29077601966661415,Ireland,Residential
130,1132,-0.27341722214597114,-2.0499279473260663,Ireland,Residential
131,1133,-3.040370980275465,-0.25480230033446344,Ireland,Residential
132,1134,0.8071079282910887,0.4658717273388456,Ireland,Residential
133,1135,-1.3109217513664628,-1.5797700931650893,Ireland,Residential
134,1136,-4.3136441091278925,0.3278919991058031,Ireland,Residential
135,1137,4.544918920459301,-1.002258208528487,Ireland,Residential
136,1138,-4.100713864333117,0.1372203349579607,Ireland,Residential
137,1139,-2.9829969338589644,-0.06165980612046405,Ireland,Residential
138,1140,1.4847554863538415,-3.515213997577678,Ireland,Residential
139,1141,-3.157082041748265,-0.5639815485035331,Ireland,Residential
140,1142,7.238530655409648,-3.0423861397963625,Ireland,Residential
141,1143,-1.9540694657682702,-0.14261841560198962,Ireland,Residential
142,1144,-1.2094828751073448,-1.9096273736586402,Ireland,Residential
143,1145,7.007625125208735,-2.308714201623702,Ireland,Residential
144,1146,6.304538176702344,-0.8196559230043211,Ireland,Residential
145,1147,4.846956741605949,3.137402175253789,Ireland,Residential
146,1148,-1.1150811605056536,-1.2802877028221737,Ireland,Residential
147,1149,-2.2130996934306455,-0.7907431130492835,Ireland,Residential
148,1150,0.2918896220342968,-2.149830706124226,Ireland,Residential
149,1151,2.5643450936682064,-2.0204170145482747,Ireland,Residential
150,1152,-1.4573754538890629,-1.8934436643702626,Ireland,Residential
151,1153,-1.3605241981733645,-0.8210455996384196,Ireland,Residential
152,1154,-0.9591810182490347,-0.7539670281118616,Ireland,Residential
153,1155,-0.08009219132803842,-0.16442197288191657,Ireland,Residential
154,1156,-0.42904310778371707,-1.9865658323928768,Ireland,Residential
155,1157,-1.0023647414127128,-0.9072875690599759,Ireland,Residential
156,1158,-2.1289538436918174,3.1510180670139727,Ireland,Residential
157,1159,4.331524998365883,-2.4116333811174617,Ireland,Residential
158,1160,2.6194530812049726,-1.9887722326641983,Ireland,Residential
159,1161,0.3022709101415098,-0.8174998667202831,Ireland,Residential
160,1162,-3.6813924454915563,-0.6565321434353079,Ireland,Residential
161,1163,-1.4265215549830224,3.90209243466062,Ireland,Residential
162,1164,1.6486046722815153,-1.0313467743970723,Ireland,Residential
163,1165,0.37772712158653565,-1.6540141891745737,Ireland,Residential
164,1166,-2.5948073094074386,-1.0508864782294542,Ireland,Residential
165,1167,0.2491855945830505,-0.7292808309688485,Ireland,Residential
166,1168,-2.307695898573086,0.5636742584984288,Ireland,Residential
167,1169,1.1532145526917945,-1.3471320231661104,Ireland,Residential
168,1170,-2.5140818861641487,-0.05595239421104253,Ireland,Residential
169,1171,4.025082771109836,-2.2411076411118955,Ireland,Residential
170,1172,5.2979378837246305,-1.8920338161074461,Ireland,Residential
171,1173,0.9186581169842268,-0.9911944117455179,Ireland,Residential
172,1174,-2.2583143879095955,-0.4795966346306186,Ireland,Residential
173,1175,4.6934655146939,-2.7788541284444777,Ireland,Residential
174,1176,-0.6159345260288616,-0.45108064169781326,Ireland,Residential
175,1177,6.1905457195074725,-0.9801438433860008,Ireland,Residential
176,1178,-2.445074569719065,-1.062026556541976,Ireland,Residential
177,1179,4.370683051797383,-2.002807339923306,Ireland,Residential
178,1180,-1.9230462855055719,-0.30446374271917304,Ireland,Residential
179,1181,4.045346317963365,-2.5409157991561244,Ireland,Residential
180,1182,-0.8185058057433547,-0.767958922492763,Ireland,Residential
181,1183,-3.0326417931028153,0.03674914477770753,Ireland,Residential
182,1184,0.7140598601385946,-1.730402106117988,Ireland,Residential
183,1185,-2.512153199248138,-0.30092034422485586,Ireland,Residential
184,1186,1.4237731261839668,-2.0898314733391166,Ireland,Residential
185,1187,-2.236722525806689,-0.4725479714890491,Ireland,Residential
186,1188,-1.3302954338812272,-0.970387646917688,Ireland,Residential
187,1189,2.09327841199408,-2.626308990963597,Ireland,Residential
188,1190,-0.510994573850169,-0.5850425798589749,Ireland,Residential
189,1191,2.3952554449171415,-0.07678755678306325,Ireland,Residential
190,1192,-1.3520229216636164,-0.4808433597359045,Ireland,Residential
191,1194,-2.4317235573679974,0.4211732355591415,Ireland,Residential
192,1195,0.10826571463260289,1.4951354672278172,Ireland,Residential
193,1196,-2.257983774310371,-0.2273543712201079,Ireland,Residential
194,1197,-2.4649099916088852,-0.24456096671164146,Ireland,Residential
195,1198,-4.488552861023073,0.33065378322446126,Ireland,Residential
196,1199,-0.2724504298029001,-2.3506552576108435,Ireland,Residential
197,1200,-2.205056436338685,-1.2543704425596376,Ireland,Residential
198,1201,0.8166473781955707,-3.466212911775093,Ireland,Residential
199,1202,-3.176130887466401,-0.596710071220717,Ireland,Residential
200,1203,1.5621716203152245,-1.3907403881758116,Ireland,Residential
201,1204,-4.3646590621405785,-0.4413378270819064,Ireland,Residential
202,1205,-0.8239511308317982,-2.0823521118309727,Ireland,Residential
203,1206,-1.401381791687017,-1.4053574522651284,Ireland,Residential
204,1207,-1.9423311043381313,0.38563809625709394,Ireland,Residential
205,1208,-0.017015408871079038,-2.0530628036156613,Ireland,Residential
206,1209,-2.2849990748904068,-1.0230757482346633,Ireland,Residential
207,1210,-2.0363847778148045,-1.2802719238942464,Ireland,Residential
208,1211,-1.4946852381933866,-2.1223116726252775,Ireland,Residential
209,1212,-0.18421742700672705,-0.2104478937240477,Ireland,Residential
210,1213,-1.397193827994226,-1.106091916494925,Ireland,Residential
211,1214,4.074729056566292,-1.117564536447251,Ireland,Residential
212,1215,0.3599221932320219,-2.6891755028576543,Ireland,Residential
213,1216,-3.7690392721333996,-1.0264557815713014,Ireland,Residential
214,1217,2.4827805741963354,-1.031697245225478,Ireland,Residential
215,1218,1.331476790914008,-1.0520341766629784,Ireland,Residential
216,1219,-1.7830635698964936,0.27283445354904196,Ireland,Residential
217,1220,2.1943003794833955,-2.3144204248290925,Ireland,Residential
218,1221,-1.8297194448443592,-1.4292255679087535,Ireland,Residential
219,1222,-2.3927991903902814,-0.803817918094102,Ireland,Residential
220,1223,-1.7200226196305848,-1.79980038696983,Ireland,Residential
221,1224,0.974458852290818,-0.9749701760152303,Ireland,Residential
222,1225,-0.7748164654073126,0.7909811273966577,Ireland,Residential
223,1226,-0.44445661577510925,-1.8813673286300743,Ireland,Residential
224,1227,0.7892700805531501,-1.4332542268016328,Ireland,Residential
225,1228,5.897314345776398,-2.673850912466337,Ireland,Residential
226,1229,-1.8796934421533098,0.08491901197294707,Ireland,Residential
227,1230,-2.140934630011614,-0.5777235229976541,Ireland,Residential
228,1231,-3.6592237120280977,0.1956799204671206,Ireland,Residential
229,1232,-0.3552161011920491,-1.0399725490461436,Ireland,Residential
230,1233,1.3868822145431425,-2.859005215114814,Ireland,Residential
231,1234,-2.092099126078031,-0.9262463110568623,Ireland,Residential
232,1235,0.5753681073198224,-2.3689234078911814,Ireland,Residential
233,1236,-2.389933091915897,0.15780937598779815,Ireland,Residential
234,1237,6.5804498684411925,-3.246498056636132,Ireland,Residential
235,1238,-1.8646163896502612,-1.1599214375253162,Ireland,Residential
236,1239,-2.721379493025599,-1.420012677697598,Ireland,Residential
237,1240,-0.8406630958291114,-0.6921343237975704,Ireland,Residential
238,1241,-5.368659199365878,0.6137721115381973,Ireland,Residential
239,1242,6.9542831560386045,-3.4141867751420865,Ireland,Residential
240,1243,2.1353480758350045,0.07624252042723675,Ireland,Residential
241,1244,-3.866367144007301,0.9699045682595563,Ireland,Residential
242,1245,-4.071196607836925,0.6505875800211282,Ireland,Residential
243,1246,-3.537346227248695,0.9085901839954124,Ireland,Residential
244,1247,-0.11045444442340477,-1.8081742889194907,Ireland,Residential
245,1248,-0.3154847760823255,-2.003226544854428,Ireland,Residential
246,1249,6.019859668855954,3.659535154338103,Ireland,Residential
247,1250,-1.7818351922343678,-2.005128369111897,Ireland,Residential
248,1251,0.7811876903541721,-2.566444613468163,Ireland,Residential
249,1252,0.1103890947648941,-0.702283512118808,Ireland,Residential
250,1253,1.1796543871044147,-1.3775410200527893,Ireland,Residential
251,1254,2.114121153210475,-0.2117688494872426,Ireland,Residential
252,1255,-2.504204273595987,-1.0607245003830104,Ireland,Residential
253,1257,-3.327109991005919,2.9871848878681906,Ireland,Residential
254,1258,-0.8546133107647652,1.0055613509952417,Ireland,Residential
255,1259,0.7333560327977784,-0.6739474258179924,Ireland,Residential
256,1260,-3.060475519949047,-0.14070384632067415,Ireland,Residential
257,1261,-0.38561541041005926,-1.5859089675407734,Ireland,Residential
258,1262,4.447661120658303,0.03820214741781039,Ireland,Residential
259,1263,-1.0934456236758152,-2.092598594445735,Ireland,Residential
260,1264,-2.333135897438618,-0.6443581260479283,Ireland,Residential
261,1265,-0.5336581497790689,-0.07093095055746881,Ireland,Residential
262,1266,-3.506933335970652,-0.2355918896436808,Ireland,Residential
263,1267,-1.6075533103792514,-1.7143854118817257,Ireland,Residential
264,1268,-3.0504699035201415,-1.0517971894496108,Ireland,Residential
265,1269,-0.7155356823710456,-1.8468433579257715,Ireland,Residential
266,1270,-3.0974342662024963,-1.0728536549624872,Ireland,Residential
267,1271,-1.4565156247818507,0.17132029891157474,Ireland,Residential
268,1272,4.629137153934245,-2.6275170454003947,Ireland,Residential
269,1273,1.1967219354764276,-2.113189525939341,Ireland,Residential
270,1274,-0.46697725144064434,-1.6884626060311292,Ireland,Residential
271,1275,-0.8916745116749307,-0.8252207105025017,Ireland,Residential
272,1276,-1.6319238309643043,-1.5712440012528257,Ireland,Residential
273,1277,-2.0772947922304033,-0.5886091788413252,Ireland,Residential
274,1278,-0.28254952166695546,-2.536646931967402,Ireland,Residential
275,1279,1.618375502249329,-1.4212670215166519,Ireland,Residential
276,1280,0.4956253813527076,0.5940244803058555,Ireland,Residential
277,1281,0.7790071892307072,-1.605450301066849,Ireland,Residential
278,1283,-1.37436978705639,-1.506574810111483,Ireland,Residential
279,1284,-2.4564867529283134,0.2618214187941382,Ireland,Residential
280,1285,5.491812627451537,-2.7446826088462846,Ireland,Residential
281,1286,-1.5440813719774769,-0.8529208350804884,Ireland,Residential
282,1287,2.523291595296442,-0.17822498317082483,Ireland,Residential
283,1288,0.24791915391126007,-1.7763897257813894,Ireland,Residential
284,1289,-1.1082609745016347,-0.9196495112429981,Ireland,Residential
285,1290,1.266249908951841,-1.8429424415398983,Ireland,Residential
286,1291,-4.430778324386416,-0.6100669865197272,Ireland,Residential
287,1292,-3.4034347950700576,0.6319106154538472,Ireland,Residential
288,1293,-2.1081328102204484,-1.0339617204998213,Ireland,Residential
289,1294,-0.52176772695158,-1.8215872126987194,Ireland,Residential
290,1295,0.9141731625875198,-1.2313008389700733,Ireland,Residential
291,1296,0.5265597872908867,-2.5101297368797537,Ireland,Residential
292,1297,-2.062683146626027,-1.1161872145653706,Ireland,Residential
293,1298,-0.8177867403474597,-1.9820763999483888,Ireland,Residential
294,1299,-2.7601092472244884,-0.9818043105497697,Ireland,Residential
295,1300,-2.4383833322863087,-0.7619017823668182,Ireland,Residential
296,1301,-2.998725048306792,-0.2442838627441357,Ireland,Residential
297,1302,-2.397552281647867,-1.0124037005932902,Ireland,Residential
298,1303,-2.878857211478873,-0.7132019317186229,Ireland,Residential
299,1304,-2.834096006158655,-0.36954949916389124,Ireland,Residential
300,1305,-0.9174884630925199,-2.1342629107075735,Ireland,Residential
301,1306,-4.608485865487646,0.5274218283480344,Ireland,Residential
302,1307,3.7935344920765868,-1.652328593596919,Ireland,Residential
303,1308,-1.4108176978209832,-1.1815868435639507,Ireland,Residential
304,1309,-0.8397569728417779,-1.3063484360784405,Ireland,Residential
305,1310,-1.4407769173384972,-0.2466185027132138,Ireland,Residential
306,1311,-4.943266885010684,0.9725084881188769,Ireland,Residential
307,1312,4.40695681931638,0.21557731781281939,Ireland,Residential
308,1313,-2.376625224279667,-0.8422198002598462,Ireland,Residential
309,1314,1.1833518067487523,-2.0832488242315983,Ireland,Residential
310,1315,-4.072410303709627,0.11780909539149448,Ireland,Residential
311,1316,2.495874376230022,-1.702862165829948,Ireland,Residential
312,1317,-2.619762238426154,-0.9365236012645201,Ireland,Residential
313,1318,0.6320044494791571,-2.3978737036997098,Ireland,Residential
314,1319,-0.7716862630885044,-1.5233200460505731,Ireland,Residential
315,1320,3.6137961635492406,-0.2623767090405512,Ireland,Residential
316,1321,-1.9514986121578677,-0.9251929724165752,Ireland,Residential
317,1322,-4.314982183179635,1.9874707027582925,Ireland,Residential
318,1323,-3.824617953852466,0.3570398026169488,Ireland,Residential
319,1324,-1.1021000855104297,-1.0218463302646226,Ireland,Residential
320,1325,-1.2208117989320528,-0.5399281507172957,Ireland,Residential
321,1326,-0.44691290383034504,-0.778720350052284,Ireland,Residential
322,1327,-2.5988290493160875,-1.0067752505203829,Ireland,Residential
323,1328,-0.787954594871373,-0.6271255282299264,Ireland,Residential
324,1329,3.121833170393249,-1.0430579953746966,Ireland,Residential
325,1330,6.581157920609701,-2.693446887759534,Ireland,Residential
326,1331,-3.20360629498877,-0.7863286788617709,Ireland,Residential
327,1332,-2.1554207486831904,-0.12728195853348917,Ireland,Residential
328,1333,8.410780551723745,-0.0874756715146205,Ireland,Residential
329,1334,1.023232313549535,-1.0472949095505095,Ireland,Residential
330,1335,4.807378259751563,0.3947087543702076,Ireland,Residential
331,1336,-0.8734190125843941,-1.0757229144479126,Ireland,Residential
332,1337,-6.232736230698705,0.9861042698488552,Ireland,Residential
333,1338,-2.7363760712973333,-0.21708708029461515,Ireland,Residential
334,1339,0.5349802958814502,-1.7822453614336218,Ireland,Residential
335,1340,5.851199228247819,1.2804867064217078,Ireland,Residential
336,1341,-2.047336813362036,-0.373192499848503,Ireland,Residential
337,1342,-1.6079140628589665,-0.5513984227572513,Ireland,Residential
338,1343,-0.2882077550105191,-1.0598107539246187,Ireland,Residential
339,1344,-0.6431943021590535,-0.9722838883948324,Ireland,Residential
340,1345,3.255781181572273,-1.894996053181163,Ireland,Residential
341,1346,-1.998348856568631,-0.7721526835091236,Ireland,Residential
342,1347,0.2761474434131558,-1.1149570876899642,Ireland,Residential
343,1348,0.514484308047366,0.406531634761182,Ireland,Residential
344,1349,-1.3646942364206058,-1.7912084426401864,Ireland,Residential
345,1350,-1.8711248730683778,-1.7875269848612376,Ireland,Residential
346,1351,-0.9963219683267831,-0.6643053873175215,Ireland,Residential
347,1352,6.299053274260133,-1.5227505155294359,Ireland,Residential
348,1353,0.6938922212403215,0.5456056154579122,Ireland,Residential
349,1354,-5.610343156458934,0.7306996191217964,Ireland,Residential
350,1355,-1.211246602313128,-0.7912534788525418,Ireland,Residential
351,1356,3.139940043805196,-1.9304501088423773,Ireland,Residential
352,1357,-2.5334068631630933,-1.2885015410170133,Ireland,Residential
353,1359,-3.120652170193975,-0.03329367958047772,Ireland,Residential
354,1360,-4.2281013275738895,0.8378060307246972,Ireland,Residential
355,1361,-0.24944289847790047,-1.6257863389844875,Ireland,Residential
356,1362,1.7912627938727133,-0.5918576956895333,Ireland,Residential
357,1363,-1.1741652629631834,-0.09342685695443352,Ireland,Residential
358,1364,-1.364873701281889,0.26362823400399477,Ireland,Residential
359,1365,0.7432778788998011,-2.3479360318279605,Ireland,Residential
360,1366,5.415632192008714,0.8592154990634105,Ireland,Residential
361,1367,-3.097350571483969,0.8597266394146109,Ireland,Residential
362,1368,-0.7245578374922903,-0.3793133095029451,Ireland,Residential
363,1369,5.9690665918281685,-0.6061180408008366,Ireland,Residential
364,1370,2.458239202240409,-2.298240155881389,Ireland,Residential
365,1371,-1.8767439482182087,-0.9812144351455687,Ireland,Residential
366,1372,-0.24099929490872815,-1.6414843513614343,Ireland,Residential
367,1373,-4.367261656540212,0.7388787898831742,Ireland,Residential
368,1374,0.2104242375707827,-2.148605387694971,Ireland,Residential
369,1375,-0.3210702185622749,-0.46882018338589443,Ireland,Residential
370,1376,-0.550663988235111,-0.8166980863520762,Ireland,Residential
371,1377,0.19196416601379393,-1.2369494137264807,Ireland,Residential
372,1378,-0.29011651998005467,-1.9340852634800134,Ireland,Residential
373,1379,-0.5090517090204433,-0.06340011026393026,Ireland,Residential
374,1380,-4.259621693119597,2.1188135564733814,Ireland,Residential
375,1381,-0.25419511399075023,-1.2563182888854874,Ireland,Residential
376,1382,1.5552664325726586,-2.1660439172976136,Ireland,Residential
377,1383,-2.520112850431194,-0.46199385904098467,Ireland,Residential
378,1384,1.2851511355274186,-1.4650516667810158,Ireland,Residential
379,1385,-3.9495855847325965,-0.09644916808215097,Ireland,Residential
380,1386,8.085236480159313,0.3489964178917369,Ireland,Residential
381,1387,-2.63237197090361,-1.6594286494120345,Ireland,Residential
382,1388,2.4547989045131593,0.25551613004937346,Ireland,Residential
383,1389,-4.497146721834378,1.591293653273633,Ireland,Residential
384,1390,-0.6392634184870751,-0.9754801965901478,Ireland,Residential
385,1391,4.787404147380293,-2.679393483176851,Ireland,Residential
386,1392,-2.9691476197570785,-0.5952521972393359,Ireland,Residential
387,1393,-0.3610229279362784,0.5946819575678682,Ireland,Residential
388,1394,-5.384227905067425,0.46618741412396253,Ireland,Residential
389,1395,-2.052781490744965,-0.5985091726688342,Ireland,Residential
390,1397,-1.3661591446320949,-0.9129826735814369,Ireland,Residential
391,1398,-1.6783537486361264,-0.76912635033378,Ireland,Residential
392,1399,-2.327446476045929,-0.8662518920708957,Ireland,Residential
393,1400,6.998460226285202,-1.749963285809748,Ireland,Residential
394,1401,6.9595507980846465,-2.2003375628532496,Ireland,Residential
395,1402,0.39815582038262815,-0.5013062099589989,Ireland,Residential
396,1403,-1.289240386797414,0.1966318796535926,Ireland,Residential
397,1404,1.1389167466816736,-2.488110308443912,Ireland,Residential
398,1405,-1.4282629085166574,-0.7397350663792119,Ireland,Residential
399,1406,-4.019199920447677,-0.1975278952299939,Ireland,Residential
400,1407,-3.0096464640544762,-1.0640200164738904,Ireland,Residential
401,1408,-0.9301120488641802,-1.3300012868307665,Ireland,Residential
402,1409,-3.795505102363028,0.9117177178315138,Ireland,Residential
403,1410,-4.031852039610507,0.5589309652211454,Ireland,Residential
404,1411,3.346878697677294,-0.6119565154941283,Ireland,Residential
405,1412,-1.7897922890722813,-0.6525130089039404,Ireland,Residential
406,1413,-0.6554483535226946,-1.4127900901806014,Ireland,Residential
407,1414,6.395519631499174,-1.704508549937789,Ireland,Residential
408,1415,4.868287139240003,-2.029863341831876,Ireland,Residential
409,1416,-0.5411167684853728,-1.4584009070490356,Ireland,Residential
410,1417,-2.134179003230679,0.7070965062992681,Ireland,Residential
411,1418,-3.141589123543352,-0.1788101381611,Ireland,Residential
412,1419,6.49794450046164,-2.6543072126150453,Ireland,Residential
413,1420,-2.6262670575730014,1.1101089283231758,Ireland,Residential
414,1421,-3.421927219972625,-0.3629051610339928,Ireland,Residential
415,1422,-3.126000441318982,-0.5766555564257244,Ireland,Residential
416,1423,-1.934923947897861,-1.52569316946597,Ireland,Residential
417,1424,4.957268701739577,-0.3379048115927447,Ireland,Residential
418,1425,0.04022283378518489,-0.13676285908187394,Ireland,Residential
419,1426,-1.5438570970492413,0.2564663627851934,Ireland,Residential
420,1427,0.9952088972739036,-0.11401168694759167,Ireland,Residential
421,1428,-0.6992597528703636,-1.3768405973944609,Ireland,Residential
422,1429,-2.4859435634213893,-0.7970737981322485,Ireland,Residential
